t,input,output
6.3,0.01681409,-0.6659981
6.31,0.026811423,-0.6597286
6.32,0.03680655,-0.65338635
6.33,0.046797518,-0.646972
6.34,0.056784283,-0.6404866
6.35,0.0667649,-0.6339307
6.36,0.076739304,-0.6273053
6.37,0.08670557,-0.6206112
6.38,0.09666364,-0.6138493
6.39,0.106611565,-0.60702026
6.4,0.1165493,-0.60012525
6.41,0.12647492,-0.5931649
6.42,0.13638835,-0.58614045
6.43,0.14628766,-0.57905245
6.44,0.15617284,-0.57190204
6.45,0.16604193,-0.56469005
6.46,0.17589487,-0.5574176
6.47,0.18572976,-0.55008537
6.48,0.19554654,-0.5426946
6.49,0.20534377,-0.5352463
6.5,0.21511999,-0.52774113
6.51,0.22487517,-0.5201803
6.52,0.2346074,-0.51256466
6.5299997,0.2443157,-0.5048951
6.54,0.25400096,-0.49717328
6.55,0.26366037,-0.48939976
6.56,0.27329293,-0.48157546
6.57,0.28289863,-0.4737017
6.58,0.2924756,-0.46577922
6.59,0.30202377,-0.45780936
6.6,0.31154126,-0.44979292
6.61,0.32102808,-0.44173115
6.62,0.33048233,-0.43362492
6.63,0.33990398,-0.42547557
6.64,0.3492912,-0.41728386
6.65,0.35864395,-0.40905112
6.66,0.3679608,-0.40077832
6.67,0.37724045,-0.39246643
6.68,0.3864828,-0.3841167
6.69,0.39568606,-0.37573004
6.7,0.40484932,-0.36730736
6.71,0.4139734,-0.35885045
6.7200003,0.42305565,-0.35035995
6.73,0.43209514,-0.34183672
6.74,0.44109103,-0.3332819
6.75,0.45004407,-0.3246971
6.76,0.45895168,-0.316083
6.77,0.467813,-0.3074406
6.7799997,0.4766275,-0.29877105
6.79,0.48539478,-0.29007563
6.8,0.4941135,-0.28135526
6.81,0.5027824,-0.27261093
6.82,0.5114015,-0.26384392
6.83,0.51996934,-0.25505516
6.84,0.5284849,-0.24624564
6.85,0.5369479,-0.2374166
6.86,0.54535687,-0.22856894
6.87,0.5537117,-0.21970391
6.88,0.56201077,-0.21082234
6.89,0.57025325,-0.20192522
6.9,0.57843983,-0.1930141
6.91,0.58656746,-0.18408939
6.92,0.5946376,-0.17515272
6.93,0.6026474,-0.16620465
6.94,0.61059743,-0.15724643
6.95,0.618486,-0.14827889
6.96,0.6263131,-0.13930325
6.9700003,0.6340775,-0.13032043
6.98,0.6417782,-0.12133129
6.99,0.64941466,-0.11233688
7,0.6569866,-0.10333836
7.01,0.66449285,-0.09433665
7.02,0.6719326,-0.08533265
7.03,0.6793048,-0.07632719
7.04,0.68660945,-0.067321464
7.05,0.6938451,-0.058316223
7.06,0.701011,-0.04931233
7.07,0.7081078,-0.040311206
7.08,0.71513283,-0.03131319
7.09,0.7220873,-0.022319723
7.1,0.7289686,-0.013331202
7.11,0.73577803,-0.0043490003
7.12,0.7425132,0.00462631
7.13,0.7491744,0.01359372
7.14,0.75576043,0.022552468
7.15,0.76227117,0.031501547
7.16,0.76870537,0.040440224
7.17,0.775063,0.049367547
7.18,0.7813428,0.058282804
7.19,0.7875451,0.0671849
7.2,0.79366773,0.07607347
7.21,0.7997119,0.08494712
7.22,0.8056752,0.09380562
7.23,0.81155884,0.10264764
7.24,0.81736046,0.111472905
7.25,0.8230806,0.12028033
7.26,0.828719,0.12906899
7.27,0.8342737,0.13783856
7.28,0.8397458,0.1465878
7.29,0.84513336,0.15531634
7.3,0.85043675,0.16402327
7.31,0.8556548,0.17270793
7.32,0.86078745,0.18136954
7.33,0.8658339,0.19000742
7.34,0.87079394,0.1986208
7.35,0.8756667,0.20720907
7.36,0.8804521,0.21577142
7.37,0.8851492,0.22430734
7.38,0.8897583,0.23281589
7.39,0.8942777,0.24129675
7.4,0.89870834,0.2497489
7.41,0.9030485,0.25817198
7.42,0.90729856,0.26656523
7.43,0.9114581,0.27492788
7.44,0.9155263,0.28325945
7.45,0.9195031,0.2915592
7.46,0.92338777,0.29982656
7.47,0.92718035,0.30806085
7.48,0.9308801,0.31626156
7.49,0.9344867,0.3244281
7.5,0.93799996,0.33255967
7.51,0.9414194,0.34065586
7.52,0.94474465,0.34871608
7.5299997,0.94797534,0.35673967
7.54,0.9511114,0.36472616
7.55,0.95415246,0.3726747
7.56,0.9570977,0.3805851
7.57,0.95994765,0.38845646
7.58,0.9627012,0.39628845
7.59,0.9653589,0.40408033
7.6,0.96791965,0.4118317
7.61,0.97038376,0.41954195
7.62,0.9727509,0.42721045
7.63,0.9750207,0.43483675
