t,input,output
8.01,0.2748311,0.2598616
8.02,0.27642268,0.25993383
8.03,0.27801412,0.25998446
8.04,0.2796057,0.26001328
8.05,0.28119728,0.26002023
8.06,0.28278887,0.2600052
8.07,0.28438032,0.25996837
8.08,0.28597188,0.25990966
8.09,0.28756347,0.25982916
8.1,0.28915507,0.25972712
8.11,0.2907465,0.2596038
8.12,0.29233807,0.25945938
8.13,0.29392967,0.25929415
8.14,0.29552126,0.25910848
8.15,0.2971127,0.25890288
8.16,0.29870427,0.25867763
8.17,0.30029586,0.25843328
8.18,0.30188745,0.25817034
8.19,0.30347887,0.25788948
8.2,0.30507046,0.25759122
8.21,0.30666205,0.2572762
8.22,0.30825365,0.25694513
8.23,0.30984506,0.25659877
8.24,0.31143665,0.25623783
8.25,0.31302825,0.2558631
8.26,0.31461984,0.2554754
8.27,0.3162114,0.25507563
8.28,0.31780285,0.25466472
8.29,0.31939444,0.25424346
8.3,0.32098603,0.25381285
8.31,0.3225776,0.25337386
8.32,0.32416904,0.2529276
8.33,0.32576063,0.2524749
8.34,0.32735223,0.2520169
8.35,0.3289438,0.25155467
8.36,0.33053523,0.2510893
8.37,0.33212683,0.25062183
8.38,0.33371842,0.2501534
8.39,0.33530998,0.24968514
8.4,0.33690143,0.24921824
8.41,0.33849302,0.2487538
8.42,0.34008458,0.248293
8.43,0.34167618,0.24783702
8.44,0.34326762,0.2473871
8.45,0.3448592,0.24694431
8.46,0.34645078,0.24650995
8.47,0.34804237,0.24608515
8.48,0.3496338,0.24567117
8.49,0.3512254,0.24526915
8.5,0.35281697,0.24488032
8.51,0.35440856,0.24450581
8.52,0.35600016,0.2441469
8.53,0.35759157,0.2438048
8.54,0.35918316,0.24348056
8.55,0.36077476,0.2431754
8.56,0.36236635,0.24289048
8.57,0.36395776,0.24262701
8.58,0.36554936,0.24238603
8.59,0.36714095,0.2421687
8.6,0.36873254,0.24197613
8.61,0.37032396,0.24180947
8.62,0.37191555,0.24166968
8.63,0.37350714,0.24155782
8.64,0.37509874,0.24147497
8.65,0.37669015,0.24142216
8.66,0.37828174,0.24140032
